job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI12131,Machine Learning Researcher,82610,USD,MI,CT,Canada,L,Canada,50,"Python, Azure, Tableau, PyTorch, Java",PhD,4,Retail,2025-03-19,2025-05-04,1421,7.1,Machine Intelligence Group
AI12132,AI Architect,156344,USD,MI,FL,Norway,L,Norway,50,"PyTorch, NLP, MLOps, Linux",Associate,2,Telecommunications,2024-03-13,2024-04-03,1768,6.3,Advanced Robotics
AI12133,Machine Learning Engineer,140806,USD,SE,FT,Singapore,S,Singapore,0,"Hadoop, Scala, Deep Learning",Bachelor,6,Media,2024-07-02,2024-07-20,1424,7.4,TechCorp Inc
AI12134,ML Ops Engineer,42773,USD,EN,FL,Finland,S,Finland,0,"Scala, MLOps, GCP, Git",Bachelor,0,Media,2024-11-13,2024-11-29,1352,5.6,Future Systems
AI12135,AI Consultant,180783,USD,EX,PT,Japan,L,Japan,100,"Git, Mathematics, MLOps, Python, Azure",PhD,12,Automotive,2024-03-12,2024-04-19,2203,5.1,Future Systems
AI12136,Computer Vision Engineer,117233,USD,EX,FL,India,S,India,50,"Data Visualization, Java, SQL, Scala, Hadoop",Associate,16,Media,2024-12-08,2025-01-18,1250,8.3,DataVision Ltd
AI12137,AI Research Scientist,63914,USD,MI,FL,China,L,China,100,"Spark, Kubernetes, Tableau",Associate,2,Education,2024-05-22,2024-07-19,2097,6.4,Quantum Computing Inc
AI12138,Principal Data Scientist,66673,USD,MI,FT,South Korea,M,Israel,100,"Docker, SQL, PyTorch, Spark, R",Bachelor,4,Government,2024-05-15,2024-06-18,1566,9.4,TechCorp Inc
AI12139,AI Specialist,62382,USD,EN,CT,Austria,L,Austria,100,"Scala, Computer Vision, R, Java, PyTorch",Bachelor,0,Manufacturing,2024-10-27,2024-12-01,2148,6.4,Algorithmic Solutions
AI12140,Machine Learning Researcher,60067,EUR,EN,CT,Germany,L,Germany,50,"PyTorch, TensorFlow, Data Visualization, GCP",Master,1,Consulting,2025-01-16,2025-03-17,2249,8.1,Cognitive Computing
AI12141,AI Architect,40011,USD,EN,FT,India,S,United Kingdom,100,"Java, PyTorch, Tableau",Master,0,Automotive,2024-10-04,2024-11-05,998,8,AI Innovations
AI12142,Autonomous Systems Engineer,87803,USD,MI,PT,Finland,L,Finland,0,"R, Azure, Statistics, AWS, SQL",PhD,4,Transportation,2025-01-21,2025-02-14,2368,5.1,Machine Intelligence Group
AI12143,Machine Learning Researcher,109988,USD,SE,FL,Finland,L,Finland,50,"MLOps, AWS, Python",PhD,5,Consulting,2025-04-19,2025-06-27,2447,6.8,Algorithmic Solutions
AI12144,Deep Learning Engineer,213281,USD,EX,FT,Denmark,L,Japan,0,"Python, Computer Vision, Hadoop",Bachelor,18,Telecommunications,2024-09-07,2024-09-23,1151,9.8,TechCorp Inc
AI12145,ML Ops Engineer,181498,USD,SE,FT,Switzerland,S,Switzerland,0,"Git, Linux, PyTorch, Spark, Kubernetes",Associate,8,Finance,2025-04-14,2025-04-29,745,5.2,Future Systems
AI12146,Machine Learning Engineer,91217,USD,SE,PT,South Korea,S,South Korea,0,"Statistics, SQL, Kubernetes, PyTorch",Associate,7,Government,2024-07-26,2024-08-13,1513,8.4,Digital Transformation LLC
AI12147,Deep Learning Engineer,138701,USD,MI,CT,Norway,L,Denmark,0,"SQL, MLOps, Azure",Master,2,Energy,2024-09-05,2024-10-29,1385,5.7,Advanced Robotics
AI12148,AI Software Engineer,110032,USD,MI,CT,Denmark,L,Denmark,100,"AWS, Java, Scala, Python",Master,2,Real Estate,2024-04-20,2024-06-05,1780,7.1,Digital Transformation LLC
AI12149,Computer Vision Engineer,36732,USD,EN,CT,India,M,India,100,"SQL, PyTorch, Deep Learning, Scala",Bachelor,1,Transportation,2024-01-02,2024-01-30,1670,9,Digital Transformation LLC
AI12150,Data Scientist,147646,USD,SE,FT,Switzerland,M,Switzerland,100,"PyTorch, Data Visualization, Scala",Master,8,Retail,2024-01-08,2024-02-20,2152,8.2,Future Systems
AI12151,Robotics Engineer,74597,USD,EN,FL,Australia,L,Australia,100,"Scala, Tableau, Kubernetes, Deep Learning, TensorFlow",Associate,1,Automotive,2024-08-15,2024-09-07,1984,8.5,AI Innovations
AI12152,AI Architect,189177,USD,EX,PT,Japan,L,Japan,50,"Git, Deep Learning, Computer Vision, Docker, Statistics",Bachelor,11,Finance,2024-12-13,2025-01-19,2378,5.7,Quantum Computing Inc
AI12153,ML Ops Engineer,133420,USD,EX,PT,China,M,China,100,"Python, Tableau, R, TensorFlow, GCP",Associate,14,Finance,2024-12-02,2025-01-06,1986,8.8,Quantum Computing Inc
AI12154,Robotics Engineer,84127,USD,MI,FT,Sweden,L,Sweden,50,"SQL, GCP, AWS, Tableau",Associate,3,Education,2024-04-23,2024-06-15,1681,9.4,Advanced Robotics
AI12155,Data Engineer,171485,EUR,EX,PT,Germany,S,China,0,"Python, TensorFlow, Linux, Docker",Master,13,Finance,2024-05-23,2024-07-01,2231,9.6,Neural Networks Co
AI12156,AI Product Manager,43226,EUR,EN,PT,France,S,France,0,"Computer Vision, Kubernetes, Statistics",Bachelor,0,Finance,2024-06-21,2024-08-27,1915,8,Smart Analytics
AI12157,Deep Learning Engineer,80134,USD,SE,PT,South Korea,S,South Korea,0,"PyTorch, Tableau, TensorFlow",Bachelor,5,Finance,2025-04-11,2025-06-09,958,8.2,Advanced Robotics
AI12158,Deep Learning Engineer,211329,USD,EX,FT,Norway,M,Japan,0,"Java, Git, Python",Bachelor,17,Gaming,2024-09-13,2024-10-20,1079,6.4,Advanced Robotics
AI12159,Research Scientist,78172,USD,EN,FT,Australia,M,Australia,50,"TensorFlow, R, GCP",Master,0,Retail,2024-11-01,2024-12-30,1509,9.6,AI Innovations
AI12160,Robotics Engineer,79828,USD,MI,FL,Australia,M,Australia,50,"Azure, Linux, Spark, NLP",PhD,2,Gaming,2025-04-28,2025-05-27,1610,5.1,Predictive Systems
AI12161,Machine Learning Engineer,74383,GBP,MI,FL,United Kingdom,S,United Kingdom,50,"NLP, PyTorch, Linux, Mathematics",Associate,3,Automotive,2025-01-10,2025-03-07,737,7,Predictive Systems
AI12162,Research Scientist,113532,USD,SE,PT,Israel,L,South Korea,100,"AWS, Kubernetes, Git, SQL",PhD,9,Government,2024-10-25,2024-12-07,2279,6.7,Quantum Computing Inc
AI12163,Principal Data Scientist,131514,USD,MI,PT,Denmark,L,South Korea,50,"AWS, MLOps, Spark, Data Visualization, Azure",Associate,4,Finance,2024-01-30,2024-04-04,2315,6.7,Predictive Systems
AI12164,AI Architect,56701,USD,MI,FL,Austria,S,United States,50,"Docker, Azure, PyTorch, Kubernetes, SQL",PhD,4,Automotive,2024-08-24,2024-09-08,2001,8.3,Autonomous Tech
AI12165,Machine Learning Engineer,140305,USD,EX,FT,Austria,L,Austria,100,"TensorFlow, Statistics, Data Visualization",Associate,19,Telecommunications,2024-03-15,2024-05-05,1884,9,Machine Intelligence Group
AI12166,Data Analyst,58822,USD,MI,CT,India,L,India,0,"Linux, PyTorch, TensorFlow",Bachelor,4,Retail,2024-07-28,2024-08-23,1909,6.3,TechCorp Inc
AI12167,Robotics Engineer,83774,USD,SE,PT,South Korea,L,South Korea,50,"R, Spark, NLP",PhD,5,Telecommunications,2024-07-01,2024-09-04,1536,5.4,Cloud AI Solutions
AI12168,ML Ops Engineer,145846,GBP,EX,FL,United Kingdom,S,United Kingdom,100,"R, TensorFlow, Azure",PhD,10,Government,2024-10-17,2024-11-28,1227,8.4,Autonomous Tech
AI12169,Data Analyst,96432,EUR,MI,PT,France,M,France,100,"Mathematics, Computer Vision, Azure, Python, TensorFlow",Bachelor,3,Transportation,2024-07-08,2024-08-11,1896,5.2,Machine Intelligence Group
AI12170,Data Scientist,253805,GBP,EX,CT,United Kingdom,L,United Kingdom,0,"Python, Statistics, TensorFlow",Master,15,Telecommunications,2024-02-27,2024-05-08,2038,9.9,Smart Analytics
AI12171,AI Research Scientist,112471,USD,SE,CT,Singapore,S,Singapore,50,"Linux, TensorFlow, Python",Master,7,Healthcare,2025-04-07,2025-05-06,1713,5.6,Cognitive Computing
AI12172,Deep Learning Engineer,84053,USD,EN,FL,Singapore,M,Singapore,50,"Deep Learning, Python, Linux",Associate,1,Real Estate,2024-09-21,2024-10-13,2374,8.3,Neural Networks Co
AI12173,Computer Vision Engineer,63933,USD,EN,FL,Japan,L,Japan,100,"Kubernetes, Docker, AWS",Master,0,Consulting,2024-01-28,2024-02-11,2105,5.9,Advanced Robotics
AI12174,Computer Vision Engineer,126568,USD,SE,PT,Sweden,S,Sweden,0,"Docker, Kubernetes, Deep Learning, Git",Master,7,Telecommunications,2024-05-04,2024-06-29,1438,6.8,Autonomous Tech
AI12175,Head of AI,88812,USD,MI,FL,Australia,L,Australia,0,"Deep Learning, Java, Git, Linux",Bachelor,3,Manufacturing,2024-02-05,2024-03-04,2389,9.8,Predictive Systems
AI12176,Autonomous Systems Engineer,279728,EUR,EX,PT,Germany,L,Singapore,50,"Computer Vision, SQL, NLP, Data Visualization",PhD,19,Energy,2024-06-24,2024-08-30,1740,7.8,TechCorp Inc
AI12177,Autonomous Systems Engineer,174360,EUR,EX,FT,Netherlands,M,Netherlands,50,"PyTorch, Azure, Tableau, Python",Bachelor,16,Energy,2025-01-27,2025-02-10,936,8.5,AI Innovations
AI12178,Deep Learning Engineer,47012,USD,EN,FT,Israel,S,Israel,100,"Python, TensorFlow, Data Visualization, Mathematics, Java",PhD,1,Gaming,2024-05-22,2024-06-18,1583,9.7,TechCorp Inc
AI12179,Machine Learning Engineer,110318,USD,MI,PT,Switzerland,M,Switzerland,50,"Linux, Scala, Python, Docker, R",Bachelor,2,Consulting,2024-09-01,2024-11-11,637,5,Quantum Computing Inc
AI12180,AI Specialist,100275,USD,SE,CT,Japan,M,Japan,0,"PyTorch, Java, AWS, MLOps, Python",Bachelor,9,Manufacturing,2024-11-27,2025-02-03,990,5.6,Autonomous Tech
AI12181,Autonomous Systems Engineer,99393,EUR,MI,FT,Germany,L,Germany,0,"Statistics, Java, AWS",PhD,4,Telecommunications,2024-07-07,2024-09-09,1743,8.3,Algorithmic Solutions
AI12182,Head of AI,191434,EUR,EX,CT,Germany,M,United States,50,"Docker, Scala, SQL, TensorFlow, Kubernetes",Associate,17,Government,2024-07-20,2024-08-10,983,9,Algorithmic Solutions
AI12183,AI Consultant,56341,USD,EN,FT,Finland,L,Finland,50,"Azure, Kubernetes, NLP, Tableau",Associate,0,Education,2024-10-26,2024-12-02,726,5.5,DataVision Ltd
AI12184,Machine Learning Researcher,225886,EUR,EX,FL,France,M,Austria,0,"TensorFlow, Statistics, Docker, Scala, AWS",Associate,12,Retail,2024-10-13,2024-10-29,1987,7.9,AI Innovations
AI12185,AI Software Engineer,200157,EUR,EX,FL,France,L,France,50,"SQL, PyTorch, Computer Vision, Mathematics, Data Visualization",PhD,16,Real Estate,2024-02-13,2024-04-23,1999,9.9,Machine Intelligence Group
AI12186,AI Research Scientist,102482,USD,MI,FT,Norway,S,Norway,50,"Scala, SQL, PyTorch, Computer Vision, AWS",Master,4,Telecommunications,2025-03-21,2025-05-13,1222,6.7,DeepTech Ventures
AI12187,AI Architect,107326,EUR,SE,FT,Germany,S,Germany,0,"Python, Data Visualization, TensorFlow, NLP, AWS",Master,9,Media,2024-12-06,2025-01-18,1417,8.8,Algorithmic Solutions
AI12188,AI Research Scientist,76421,USD,EN,CT,Switzerland,S,Switzerland,0,"Mathematics, Hadoop, Scala, Java",PhD,1,Retail,2025-03-04,2025-03-26,1268,5.9,Autonomous Tech
AI12189,AI Research Scientist,237211,EUR,EX,FT,France,M,Canada,100,"SQL, Scala, Python",Bachelor,13,Real Estate,2024-05-18,2024-07-05,531,6,TechCorp Inc
AI12190,AI Architect,61437,USD,EN,CT,India,L,India,100,"Kubernetes, Python, GCP",Bachelor,0,Technology,2024-03-07,2024-05-12,666,7.4,Cognitive Computing
AI12191,Machine Learning Engineer,144299,USD,SE,FT,Australia,L,Australia,50,"Python, Linux, TensorFlow, Scala, Git",PhD,9,Media,2024-11-29,2025-01-04,2379,8.5,Predictive Systems
AI12192,NLP Engineer,42865,USD,EN,FT,South Korea,M,South Korea,0,"TensorFlow, SQL, Deep Learning, R, Mathematics",Master,1,Real Estate,2025-04-04,2025-06-05,2155,8.6,Advanced Robotics
AI12193,ML Ops Engineer,65426,GBP,EN,FT,United Kingdom,S,United Kingdom,50,"Azure, NLP, Spark, Python",Bachelor,1,Healthcare,2024-02-26,2024-03-23,955,8,Autonomous Tech
AI12194,AI Specialist,89534,USD,EN,FT,Singapore,L,Singapore,50,"R, Java, GCP",Master,0,Transportation,2024-07-13,2024-09-15,1591,6.6,Algorithmic Solutions
AI12195,Machine Learning Researcher,88816,USD,EN,CT,Switzerland,M,Norway,0,"SQL, Data Visualization, Git",Associate,0,Gaming,2024-05-25,2024-07-31,918,5.2,Machine Intelligence Group
AI12196,AI Product Manager,102927,USD,MI,FT,Singapore,M,Singapore,100,"Computer Vision, GCP, Linux, SQL, R",Bachelor,3,Finance,2024-07-30,2024-09-18,2226,6.9,Advanced Robotics
AI12197,Machine Learning Engineer,196297,USD,EX,FT,United States,L,United States,0,"SQL, Java, TensorFlow",PhD,15,Media,2025-03-28,2025-05-06,1309,7.3,Cloud AI Solutions
AI12198,Autonomous Systems Engineer,217998,EUR,EX,PT,Germany,S,Germany,100,"Azure, Scala, TensorFlow",Associate,13,Retail,2024-10-30,2024-12-31,1337,7.7,Machine Intelligence Group
AI12199,AI Architect,88452,USD,MI,PT,Canada,M,Canada,100,"Linux, Python, TensorFlow",Associate,3,Telecommunications,2024-11-20,2025-01-04,1792,9.7,Future Systems
AI12200,AI Consultant,214477,USD,EX,CT,Canada,M,Canada,100,"Python, Git, NLP",PhD,17,Consulting,2024-09-25,2024-11-23,1866,6.3,Smart Analytics
AI12201,AI Research Scientist,57753,USD,EN,FT,Singapore,S,Singapore,100,"Computer Vision, SQL, Scala, Kubernetes",Bachelor,1,Retail,2024-11-11,2024-12-01,2450,6.2,DeepTech Ventures
AI12202,Computer Vision Engineer,171067,USD,EX,PT,Singapore,L,Singapore,100,"Python, TensorFlow, PyTorch",Master,17,Consulting,2024-01-17,2024-03-19,742,9.2,Future Systems
AI12203,AI Research Scientist,108359,EUR,MI,FT,Netherlands,M,Netherlands,50,"Azure, AWS, Statistics, GCP, PyTorch",Associate,4,Retail,2024-09-24,2024-11-17,2415,6.6,Digital Transformation LLC
AI12204,AI Architect,46467,USD,EN,PT,Canada,S,Canada,100,"MLOps, Azure, Kubernetes, GCP, TensorFlow",Master,0,Real Estate,2025-01-19,2025-03-23,1762,8.2,Predictive Systems
AI12205,ML Ops Engineer,140303,USD,MI,CT,United States,L,United States,100,"PyTorch, TensorFlow, Java, AWS, SQL",Master,2,Consulting,2025-02-13,2025-04-15,2148,8.8,Machine Intelligence Group
AI12206,NLP Engineer,89185,USD,EX,PT,China,S,China,100,"Hadoop, Computer Vision, PyTorch, Spark, Git",Master,18,Automotive,2024-06-01,2024-07-18,1801,6.7,Cognitive Computing
AI12207,AI Consultant,79200,EUR,EN,FT,Germany,M,Germany,50,"Hadoop, Spark, GCP, Azure, Statistics",Associate,1,Retail,2025-02-05,2025-02-28,999,9.5,Digital Transformation LLC
AI12208,AI Product Manager,252704,USD,EX,FL,Singapore,M,Japan,50,"PyTorch, Docker, Tableau, TensorFlow, Scala",Associate,17,Finance,2025-01-04,2025-02-07,1351,9.3,DeepTech Ventures
AI12209,AI Software Engineer,60121,USD,MI,PT,India,M,Germany,0,"Hadoop, Java, NLP, Data Visualization",PhD,3,Gaming,2024-01-13,2024-03-18,2212,8.7,Neural Networks Co
AI12210,AI Product Manager,76866,USD,MI,PT,South Korea,M,South Korea,0,"Git, SQL, Computer Vision",Bachelor,3,Energy,2025-03-21,2025-05-30,2131,5.2,Future Systems
AI12211,ML Ops Engineer,107894,USD,SE,PT,China,M,China,50,"Scala, Python, Azure",Bachelor,5,Retail,2024-11-27,2025-01-12,542,9.9,AI Innovations
AI12212,Principal Data Scientist,108605,EUR,SE,FT,France,S,France,100,"Python, SQL, Deep Learning, Docker, Mathematics",Master,7,Education,2024-09-22,2024-11-18,2477,5.2,Cognitive Computing
AI12213,Machine Learning Engineer,94542,USD,MI,FT,Sweden,S,United Kingdom,0,"Azure, Linux, Data Visualization, MLOps",Associate,3,Education,2024-12-19,2025-02-24,2323,5.8,Autonomous Tech
AI12214,Machine Learning Engineer,180518,USD,SE,FL,Switzerland,M,Switzerland,0,"Deep Learning, TensorFlow, Docker, Linux",Associate,8,Real Estate,2024-04-17,2024-05-18,1679,7,Predictive Systems
AI12215,Autonomous Systems Engineer,39965,USD,EN,FL,India,M,India,0,"Java, Tableau, Python, Azure",Associate,1,Gaming,2024-05-17,2024-07-26,1525,7.9,Cognitive Computing
AI12216,Principal Data Scientist,112021,USD,EN,FT,Norway,L,Norway,0,"Spark, Linux, Git",Bachelor,1,Government,2024-06-03,2024-08-12,1075,7.8,Digital Transformation LLC
AI12217,AI Product Manager,190529,EUR,EX,FT,Germany,M,Germany,50,"TensorFlow, SQL, Azure, Deep Learning",PhD,17,Education,2024-01-18,2024-02-18,1764,6.6,Machine Intelligence Group
AI12218,Robotics Engineer,187717,USD,SE,FT,Denmark,M,Denmark,100,"TensorFlow, Data Visualization, Mathematics, Kubernetes, NLP",Master,8,Transportation,2024-04-13,2024-06-12,1916,6.5,Quantum Computing Inc
AI12219,NLP Engineer,274713,USD,EX,FT,Denmark,M,Denmark,50,"Hadoop, AWS, NLP, Python, Azure",Associate,17,Transportation,2024-07-16,2024-08-25,744,6.1,DataVision Ltd
AI12220,Computer Vision Engineer,75675,USD,MI,FL,Israel,L,Israel,50,"Mathematics, Deep Learning, AWS, Azure",Bachelor,4,Healthcare,2024-03-30,2024-05-06,1332,8.7,Autonomous Tech
AI12221,AI Consultant,45073,USD,EN,PT,Israel,S,Israel,0,"Kubernetes, Data Visualization, Azure",PhD,0,Media,2025-02-22,2025-03-09,745,6.5,AI Innovations
AI12222,Machine Learning Engineer,45421,USD,EN,FT,India,M,India,0,"Kubernetes, R, Computer Vision, SQL, Java",Master,1,Healthcare,2024-01-07,2024-01-31,1023,7.4,Neural Networks Co
AI12223,Data Analyst,155405,USD,SE,FT,Switzerland,S,Switzerland,100,"Linux, Kubernetes, Mathematics",Master,8,Media,2024-06-24,2024-07-21,869,5.7,Cloud AI Solutions
AI12224,Computer Vision Engineer,111601,USD,SE,CT,Australia,M,Canada,100,"Scala, Hadoop, Tableau, Python",Associate,8,Finance,2024-04-05,2024-06-16,611,8,AI Innovations
AI12225,AI Architect,104106,USD,SE,FL,Austria,M,Switzerland,100,"PyTorch, Tableau, Linux, Data Visualization",Associate,9,Education,2024-06-02,2024-07-13,1455,9.9,Advanced Robotics
AI12226,Head of AI,59622,USD,MI,CT,India,M,India,50,"Statistics, Tableau, Azure, Scala",Bachelor,2,Healthcare,2024-06-15,2024-07-31,1704,6.2,Autonomous Tech
AI12227,AI Architect,147307,USD,SE,FT,Australia,M,Australia,100,"Git, Kubernetes, Python",Bachelor,7,Manufacturing,2024-11-24,2025-01-20,1056,8.9,Digital Transformation LLC
AI12228,Principal Data Scientist,138403,USD,EX,FL,Canada,M,Norway,0,"Scala, PyTorch, Data Visualization, Java",PhD,15,Gaming,2024-06-29,2024-08-25,620,6.7,DeepTech Ventures
AI12229,AI Consultant,124935,GBP,SE,PT,United Kingdom,L,United Kingdom,50,"Docker, Data Visualization, Deep Learning, GCP, Git",Master,9,Automotive,2024-07-12,2024-09-07,1003,8.2,Neural Networks Co
AI12230,AI Research Scientist,220069,EUR,EX,FT,Netherlands,S,Norway,50,"R, Tableau, MLOps, SQL",Associate,17,Manufacturing,2024-02-13,2024-04-20,1899,7.6,AI Innovations
AI12231,Autonomous Systems Engineer,94205,USD,MI,FT,Australia,M,Australia,50,"Python, Tableau, Git, AWS",Bachelor,4,Energy,2024-06-19,2024-08-12,2344,6.5,DataVision Ltd
AI12232,Principal Data Scientist,102027,GBP,MI,PT,United Kingdom,M,United Kingdom,50,"Spark, Java, R, Statistics",Bachelor,3,Telecommunications,2024-12-03,2025-02-09,1464,9.7,Advanced Robotics
AI12233,Autonomous Systems Engineer,175699,USD,SE,PT,Norway,S,Norway,0,"Git, Azure, Data Visualization, Java",Associate,5,Healthcare,2024-01-03,2024-02-09,982,9.1,Smart Analytics
AI12234,Machine Learning Researcher,70943,USD,EN,PT,Sweden,M,Sweden,0,"Python, TensorFlow, Linux, Docker",Bachelor,0,Technology,2025-03-08,2025-04-05,1492,9.3,Cognitive Computing
AI12235,AI Product Manager,76637,EUR,EN,FT,Netherlands,S,Netherlands,50,"Java, Scala, TensorFlow, Deep Learning",Bachelor,1,Government,2024-08-09,2024-09-11,1418,6.3,Future Systems
AI12236,AI Specialist,56628,USD,EN,FL,Sweden,M,Sweden,50,"Tableau, Linux, Python, TensorFlow, Git",PhD,0,Manufacturing,2024-05-17,2024-06-07,1329,9.6,DataVision Ltd
AI12237,Autonomous Systems Engineer,218648,USD,EX,CT,Sweden,S,France,100,"Docker, AWS, Kubernetes, Computer Vision, Deep Learning",PhD,11,Automotive,2024-03-28,2024-04-12,956,5.7,Algorithmic Solutions
AI12238,AI Software Engineer,53333,USD,MI,FT,Israel,M,Israel,50,"Tableau, GCP, Python, Mathematics, Deep Learning",Master,4,Technology,2025-03-04,2025-04-10,1733,8.7,Future Systems
AI12239,Autonomous Systems Engineer,89661,USD,SE,PT,China,L,China,100,"Deep Learning, Git, Linux, TensorFlow",PhD,7,Real Estate,2024-01-25,2024-02-09,1458,6.7,Future Systems
AI12240,Deep Learning Engineer,83895,USD,EN,FT,United States,M,United States,50,"SQL, Python, Tableau",Associate,1,Consulting,2024-01-12,2024-01-26,933,8.3,Predictive Systems
AI12241,Machine Learning Engineer,206941,USD,EX,FT,United States,S,Japan,0,"Python, Kubernetes, Hadoop, TensorFlow",Bachelor,18,Gaming,2025-04-01,2025-06-07,1860,9.7,Predictive Systems
AI12242,Principal Data Scientist,163416,USD,EX,PT,Israel,M,Israel,100,"SQL, TensorFlow, MLOps",Bachelor,17,Government,2024-08-14,2024-10-06,721,7.7,Neural Networks Co
AI12243,ML Ops Engineer,69555,EUR,EN,FL,France,M,France,50,"Linux, Spark, Python, Data Visualization, Deep Learning",PhD,0,Automotive,2024-11-27,2024-12-20,855,9.7,Cognitive Computing
AI12244,AI Product Manager,105592,USD,SE,FT,Austria,L,Austria,0,"NLP, TensorFlow, Java",Bachelor,9,Finance,2024-10-14,2024-12-24,2085,5,Digital Transformation LLC
AI12245,ML Ops Engineer,98467,GBP,MI,CT,United Kingdom,M,United Kingdom,100,"Azure, Tableau, Statistics, Scala",Master,3,Technology,2025-01-02,2025-02-01,2495,7.5,Future Systems
AI12246,Computer Vision Engineer,81193,EUR,EN,CT,Germany,L,Germany,100,"R, GCP, Linux, Deep Learning",Associate,0,Consulting,2024-08-26,2024-11-04,1209,9.2,Autonomous Tech
AI12247,Principal Data Scientist,120963,USD,SE,FT,Japan,L,Japan,100,"PyTorch, SQL, Java, Git",Master,6,Manufacturing,2024-03-26,2024-05-18,2270,9.1,Machine Intelligence Group
AI12248,NLP Engineer,92072,USD,MI,FL,Canada,S,Canada,100,"R, Linux, SQL, Statistics",Associate,2,Energy,2025-03-13,2025-04-08,1110,9.8,Cloud AI Solutions
AI12249,Deep Learning Engineer,56791,EUR,EN,PT,France,L,Canada,50,"Spark, Java, Git",Associate,0,Technology,2024-04-03,2024-04-24,1104,7.2,AI Innovations
AI12250,AI Software Engineer,257992,EUR,EX,CT,Netherlands,L,Netherlands,50,"Kubernetes, Spark, Tableau, SQL, GCP",Master,18,Real Estate,2024-06-10,2024-07-15,1533,5.1,AI Innovations
AI12251,Robotics Engineer,138226,USD,SE,FL,United States,S,United States,0,"Python, SQL, Mathematics, Azure",PhD,6,Media,2025-02-26,2025-04-04,1275,8.7,TechCorp Inc
